,date, pm25, pm10, o3, no2, so2, co,AQI,AQI_bucket
1050,2022-02-12,132.0,114.0,19.0,49.0,20.0,17.0,309.4418604651163,Very Poor
1051,2022-02-13,199.0,132.0,17.0,51.0,13.0,12.0,360.8604651162791,Very Poor
1052,2022-02-14,180.0,115.0,16.0,50.0,11.0,9.0,346.27906976744185,Very Poor
1053,2022-02-15,156.0,149.0,18.0,58.0,38.0,21.0,327.86046511627904,Very Poor
1054,2022-02-16,169.0,118.0,15.0,52.0,27.0,19.0,337.83720930232556,Very Poor
1055,2022-02-17,157.0,112.0,15.0,44.0,33.0,24.0,341.7647058823529,Very Poor
1056,2022-02-18,179.0,74.0,16.0,45.0,13.0,14.0,345.51162790697674,Very Poor
1057,2022-02-19,151.0,64.0,18.0,39.0,8.0,9.0,324.0232558139535,Very Poor
1058,2022-02-20,116.0,93.0,16.0,45.0,30.0,24.0,341.7647058823529,Very Poor
1059,2022-02-21,153.0,84.0,18.0,31.0,12.0,13.0,325.5581395348837,Very Poor
1060,2022-02-22,158.0,88.0,17.0,31.0,11.0,11.0,329.3953488372093,Very Poor
1061,2022-02-23,169.0,90.0,6.0,37.0,7.0,8.0,337.83720930232556,Very Poor
1062,2022-02-24,167.0,82.0,11.0,45.0,6.0,6.0,336.30232558139534,Very Poor
1063,2022-02-25,149.0,72.0,15.0,37.0,5.0,6.0,322.48837209302326,Very Poor
1064,2022-02-26,146.0,49.0,14.0,29.0,5.0,5.0,320.1860465116279,Very Poor
1065,2022-02-27,102.0,49.0,18.0,33.0,4.0,5.0,238.55172413793105,Poor
1066,2022-02-28,95.0,73.0,26.0,32.0,6.0,6.0,214.6551724137931,Poor
1067,2022-03-01,131.0,84.0,26.0,35.0,6.0,6.0,308.6744186046512,Very Poor
1068,2022-03-02,166.0,121.0,25.0,41.0,17.0,15.0,335.5348837209302,Very Poor
1069,2022-03-03,185.0,88.0,20.0,32.0,7.0,8.0,350.1162790697674,Very Poor
1070,2022-03-04,167.0,68.0,18.0,29.0,7.0,7.0,336.30232558139534,Very Poor
1071,2022-03-05,142.0,91.0,23.0,38.0,21.0,20.0,318.47058823529414,Very Poor
1072,2022-03-06,158.0,276.0,25.0,36.0,10.0,10.0,329.3953488372093,Very Poor
1073,2022-03-07,178.0,76.0,19.0,37.0,8.0,8.0,344.74418604651163,Very Poor
1074,2022-03-08,152.0,78.0,17.0,39.0,11.0,11.0,324.7906976744186,Very Poor
1075,2022-03-09,136.0,74.0,14.0,40.0,13.0,13.0,312.51162790697674,Very Poor
1076,2022-03-10,126.0,75.0,15.0,36.0,8.0,9.0,304.83720930232556,Very Poor
1077,2022-03-11,153.0,74.0,18.0,32.0,10.0,11.0,325.5581395348837,Very Poor
1078,2022-03-12,151.0,110.10087719298245,21.0,39.0,42.0,25.0,347.5882352941176,Very Poor
1079,2022-03-13,180.0,112.0,19.0,38.0,14.0,16.0,346.27906976744185,Very Poor
1080,2022-03-14,156.0,92.0,22.0,34.0,9.0,10.0,327.86046511627904,Very Poor
1081,2022-03-15,172.0,95.0,20.0,36.0,24.0,22.0,340.13953488372096,Very Poor
1082,2022-03-16,160.0,93.0,20.0,30.0,24.0,22.0,330.93023255813955,Very Poor
1083,2022-03-17,162.0,85.0,22.0,31.0,12.0,13.0,332.4651162790698,Very Poor
1084,2022-03-18,166.0,77.0,23.0,32.0,11.0,12.0,335.5348837209302,Very Poor
1085,2022-03-19,157.0,76.0,22.0,37.0,10.0,11.0,328.62790697674416,Very Poor
1086,2022-03-20,146.0,80.0,19.0,29.0,14.0,15.0,320.1860465116279,Very Poor
1087,2022-03-21,134.0,73.0,19.0,24.0,10.0,11.0,310.9767441860465,Very Poor
1088,2022-03-22,134.0,73.0,25.0,26.0,11.0,12.0,310.9767441860465,Very Poor
1089,2022-03-23,147.0,86.0,23.0,27.716446124763706,18.0,19.0,320.95348837209303,Very Poor
1090,2022-03-24,154.0,78.0,20.0,27.716446124763706,15.0,13.0,326.3255813953488,Very Poor
1091,2022-03-25,136.0,76.0,24.0,27.716446124763706,9.0,10.0,312.51162790697674,Very Poor
1092,2022-03-26,129.0,79.0,20.0,27.716446124763706,27.0,11.0,307.13953488372096,Very Poor
1093,2022-03-27,130.0,103.0,21.0,27.716446124763706,37.0,24.0,341.7647058823529,Very Poor
1094,2022-03-28,165.0,84.0,17.0,27.716446124763706,20.0,13.0,334.7674418604651,Very Poor
1095,2022-03-29,148.0,99.0,20.0,27.716446124763706,20.0,18.0,321.72093023255815,Very Poor
1096,2022-03-30,158.0,90.0,22.0,27.716446124763706,12.0,13.0,329.3953488372093,Very Poor
1097,2022-03-31,160.0,85.0,22.0,27.716446124763706,11.0,11.0,330.93023255813955,Very Poor
1098,2022-04-01,158.0,90.0,25.0,27.716446124763706,21.0,10.0,329.3953488372093,Very Poor
1099,2022-04-02,145.0,144.0,27.0,27.716446124763706,10.0,11.0,319.4186046511628,Very Poor
1100,2022-04-03,155.0,129.0,21.0,27.716446124763706,24.0,12.0,327.09302325581393,Very Poor
1101,2022-04-04,152.0,92.0,28.0,27.716446124763706,22.0,14.0,324.7906976744186,Very Poor
1102,2022-04-05,145.0,64.0,26.0,27.716446124763706,15.0,11.0,319.4186046511628,Very Poor
1103,2022-04-06,110.0,85.0,21.0,27.716446124763706,25.0,17.0,300.0,Poor
1104,2022-04-07,141.0,75.0,20.0,27.716446124763706,20.0,19.0,316.3488372093023,Very Poor
1105,2022-04-08,130.0,89.0,24.0,27.716446124763706,27.0,20.0,318.47058823529414,Very Poor
1106,2022-04-09,141.0,107.0,28.0,27.716446124763706,22.0,20.0,318.47058823529414,Very Poor
1107,2022-04-10,151.0,87.0,24.0,27.716446124763706,18.0,19.0,324.0232558139535,Very Poor
1108,2022-04-11,138.0,85.0,26.0,27.716446124763706,12.0,13.0,314.04651162790697,Very Poor
1109,2022-04-12,148.0,79.0,16.0,27.716446124763706,30.0,16.0,321.72093023255815,Very Poor
1110,2022-04-13,131.0,100.0,12.0,27.716446124763706,15.0,16.0,308.6744186046512,Very Poor
1111,2022-04-14,141.0,86.0,31.0,27.716446124763706,9.0,10.0,316.3488372093023,Very Poor
1112,2022-04-15,148.0,82.0,32.0,27.716446124763706,16.0,16.0,321.72093023255815,Very Poor
1113,2022-04-16,144.0,86.0,43.0,27.716446124763706,11.0,12.0,318.6511627906977,Very Poor
1114,2022-04-17,162.0,110.10087719298245,22.73508137432188,27.716446124763706,8.597826086956522,11.476315789473684,332.4651162790698,Very Poor
